ID_VENDA;ID_PRODUTO;QUANTIDADE;VALOR_UNITARIO_VENDA_PRODUTO;VALOR_VENDA_PRODUTO
8071;3;1;250,00;250,00
8071;1;1;48,50;48,50
8071;13;1;140,00;140,00
8072;15;1;87,30;87,30
8073;16;1;280,00;280,00
8074;11;3;436,50;1.309,50
8074;2;3;114,00;342,00
8075;30;4;90,00;360,00
8076;19;1;156,80;156,80
8077;7;1;350,00;350,00
8078;15;2;90,00;180,00
8078;21;1;107,80;107,80
8078;10;1;77,60;77,60
8078;11;1;436,50;436,50
8079;15;3;87,30;261,90
8079;5;1;300,00;300,00
8079;20;2;24,25;48,50
8080;6;2;150,00;300,00
8080;2;1;120,00;120,00
8081;19;2;150,40;300,80
8082;24;1;56,40;56,40
8082;20;2;24,25;48,50
8082;24;2;58,20;116,40
8083;24;1;59,40;59,40
8084;7;1;329,00;329,00
8084;18;1;97,00;97,00
8085;7;2;339,50;679,00
8085;1;1;49,50;49,50
8085;15;1;87,30;87,30
8086;22;2;29,40;58,80
8086;7;1;325,50;325,50
8086;8;1;213,40;213,40
8087;20;2;23,75;47,50
8087;20;1;24,25;24,25
8088;22;3;29,10;87,30
8089;2;3;111,60;334,80
8090;23;1;242,50;242,50
8090;1;1;47,50;47,50
8090;16;1;271,60;271,60
8091;15;1;90,00;90,00
8092;24;1;60,00;60,00
8093;10;2;75,20;150,40
8094;28;3;120,00;360,00
8094;1;1;48,50;48,50
8095;1;3;48,50;145,50
8096;29;1;500,00;500,00
8097;21;1;106,70;106,70
8097;1;1;46,50;46,50
8098;4;4;171,00;684,00
8098;20;2;24,75;49,50
8098;7;1;343,00;343,00
8098;7;1;343,00;343,00
8099;13;1;130,20;130,20
8100;24;1;58,80;58,80
8100;1;1;48,50;48,50
8100;18;2;99,00;198,00
8100;13;2;135,80;271,60
8101;24;2;58,20;116,40
8102;13;1;130,20;130,20
8103;13;2;140,00;280,00
8104;8;1;209,00;209,00
8105;15;1;87,30;87,30
8106;9;1;388,00;388,00
8107;20;1;24,25;24,25
8108;18;1;100,00;100,00
8108;24;2;60,00;120,00
8109;23;2;237,50;475,00
8109;25;1;180,00;180,00
8110;7;2;339,50;679,00
8111;24;2;60,00;120,00
8112;20;2;25,00;50,00
8113;25;1;180,00;180,00
8113;15;1;87,30;87,30
8113;5;1;291,00;291,00
8113;19;1;158,40;158,40
8114;24;4;58,20;232,80
8115;1;1;47,50;47,50
8115;21;2;107,80;215,60
8116;2;3;120,00;360,00
8116;18;2;100,00;200,00
8117;20;3;25,00;75,00
8118;7;2;339,50;679,00
8118;13;2;137,20;274,40
8118;13;4;135,80;543,20
8119;20;1;24,25;24,25
8119;5;1;279,00;279,00
8120;13;2;135,80;271,60
8121;18;1;98,00;98,00
8121;16;1;274,40;274,40
8121;9;1;388,00;388,00
8122;19;3;155,20;465,60
8122;16;3;280,00;840,00
8123;1;1;48,50;48,50
8124;21;1;103,40;103,40
8125;19;2;155,20;310,40
8126;19;1;156,80;156,80
8127;4;2;180,00;360,00
8127;24;2;58,20;116,40
8127;14;2;188,10;376,20
8128;20;1;24,75;24,75
8128;1;2;50,00;100,00
8128;20;1;24,00;24,00
8128;1;1;48,50;48,50
8129;1;1;50,00;50,00
8130;13;2;135,80;271,60
8131;24;1;60,00;60,00
8131;6;1;145,50;145,50
8131;10;2;78,40;156,80
8132;2;2;116,40;232,80
8133;17;1;130,00;130,00
8133;19;1;156,80;156,80
8133;1;2;48,50;97,00
8134;20;1;24,25;24,25
8135;16;2;280,00;560,00
8136;2;2;120,00;240,00
8136;24;1;59,40;59,40
8136;6;1;145,50;145,50
8136;13;2;135,80;271,60
8136;10;1;77,60;77,60
8137;9;2;388,00;776,00
8137;1;1;48,50;48,50
8138;14;1;176,70;176,70
8138;20;2;25,00;50,00
8138;2;2;117,60;235,20
8139;1;1;50,00;50,00
8139;1;1;50,00;50,00
8139;1;1;47,50;47,50
8139;19;1;150,40;150,40
8139;19;2;156,80;313,60
8140;1;1;50,00;50,00
8140;19;2;155,20;310,40
8141;15;1;83,70;83,70
8142;19;1;155,20;155,20
8142;2;1;117,60;117,60
8143;20;2;24,25;48,50
8144;13;1;135,80;135,80
8145;18;3;98,00;294,00
8145;7;1;339,50;339,50
8145;20;3;25,00;75,00
8146;2;3;120,00;360,00
8147;2;3;116,40;349,20
8147;7;1;339,50;339,50
8147;8;1;213,40;213,40
8148;22;1;29,40;29,40
8149;11;4;445,50;1.782,00
8150;15;3;87,30;261,90
8151;24;2;58,20;116,40
8151;1;2;48,50;97,00
8151;22;1;30,00;30,00
8152;24;2;58,20;116,40
8152;24;1;58,80;58,80
8152;11;3;450,00;1.350,00
8153;13;1;140,00;140,00
8154;19;3;155,20;465,60
8154;18;1;97,00;97,00
8155;5;1;300,00;300,00
8155;2;1;116,40;116,40
8155;2;3;111,60;334,80
8155;15;1;89,10;89,10
8155;20;3;24,25;72,75
8156;21;2;106,70;213,40
8156;13;3;140,00;420,00
8156;15;1;90,00;90,00
8156;2;1;114,00;114,00
8157;13;1;135,80;135,80
8157;24;4;60,00;240,00
8157;24;1;58,20;58,20
8157;20;1;24,25;24,25
8157;7;2;350,00;700,00
8158;22;1;29,10;29,10
8158;13;2;135,80;271,60
8158;13;2;135,80;271,60
8159;2;2;114,00;228,00
8160;20;1;24,50;24,50
8160;17;3;126,10;378,30
8161;25;4;174,60;698,40
8162;15;1;87,30;87,30
8163;17;4;127,40;509,60
8164;7;1;336,00;336,00
8164;24;1;60,00;60,00
8165;20;1;24,25;24,25
8165;23;2;250,00;500,00
8165;7;1;350,00;350,00
8165;1;1;50,00;50,00
8166;19;1;160,00;160,00
8166;23;2;242,50;485,00
8167;4;1;180,00;180,00
8167;4;1;174,60;174,60
8167;2;2;114,00;228,00
8167;15;1;90,00;90,00
8167;13;2;140,00;280,00
8168;24;2;55,80;111,60
8169;15;1;90,00;90,00
8170;14;2;186,20;372,40
8170;24;2;60,00;120,00
8171;22;2;29,10;58,20
8172;5;3;291,00;873,00
8172;2;4;120,00;480,00
8172;23;1;242,50;242,50
8173;7;1;343,00;343,00
8174;19;1;152,00;152,00
8175;13;1;140,00;140,00
8176;24;2;57,00;114,00
8177;19;1;155,20;155,20
8177;24;2;58,20;116,40
8177;11;3;436,50;1.309,50
8178;20;1;24,50;24,50
8179;5;1;300,00;300,00
8180;15;1;83,70;83,70
8180;25;4;180,00;720,00
8181;16;1;274,40;274,40
8182;5;1;291,00;291,00
8183;24;2;58,80;117,60
8183;1;2;49,00;98,00
8184;11;2;436,50;873,00
8185;13;1;135,80;135,80
8186;19;1;160,00;160,00
8187;2;1;111,60;111,60
8188;18;3;100,00;300,00
8189;5;2;300,00;600,00
8190;1;2;50,00;100,00
8190;2;1;116,40;116,40
8190;14;2;184,30;368,60
8190;18;2;94,00;188,00
8191;1;2;46,50;93,00
8192;20;1;24,25;24,25
8192;2;1;120,00;120,00
8193;24;3;58,80;176,40
8193;14;2;190,00;380,00
8193;3;1;232,50;232,50
8194;1;5;50,00;250,00
8195;5;1;300,00;300,00
8196;19;1;160,00;160,00
8196;20;1;25,00;25,00
8196;2;1;117,60;117,60
8196;3;2;245,00;490,00
8197;19;1;160,00;160,00
8198;18;1;100,00;100,00
8199;2;1;120,00;120,00
8199;15;1;90,00;90,00
8200;30;1;90,00;90,00
8200;4;1;180,00;180,00
8201;14;1;190,00;190,00
8202;7;1;339,50;339,50
8203;2;3;116,40;349,20
8203;14;1;184,30;184,30
8204;6;1;150,00;150,00
8205;7;2;343,00;686,00
8205;1;2;49,00;98,00
8205;12;2;194,00;388,00
8205;15;3;90,00;270,00
8206;1;1;48,50;48,50
8206;20;2;24,25;48,50
8206;2;4;117,60;470,40
8206;15;1;90,00;90,00
8207;13;2;135,80;271,60
8207;24;5;58,20;291,00
8207;7;5;343,00;1.715,00
8207;2;2;116,40;232,80
8208;20;1;25,00;25,00
8208;24;1;58,20;58,20
8209;2;2;116,40;232,80
8210;2;1;120,00;120,00
8210;24;1;58,20;58,20
8210;1;1;50,00;50,00
8210;10;2;74,40;148,80
8211;3;1;250,00;250,00
8212;1;2;50,00;100,00
8213;20;1;23,25;23,25
8214;18;2;100,00;200,00
8215;5;2;291,00;582,00
8216;15;1;90,00;90,00
8216;24;1;58,20;58,20
8216;15;1;90,00;90,00
8217;13;1;135,80;135,80
8217;12;1;190,00;190,00
8217;19;1;155,20;155,20
8217;3;2;245,00;490,00
8217;7;3;339,50;1.018,50
8218;19;5;160,00;800,00
8218;13;3;135,80;407,40
8218;1;1;48,50;48,50
8219;15;1;89,10;89,10
8219;23;1;242,50;242,50
8219;1;1;48,50;48,50
8220;28;3;116,40;349,20
8221;1;2;48,50;97,00
8221;20;2;25,00;50,00
8221;24;1;58,20;58,20
8221;24;1;58,80;58,80
8222;15;2;85,50;171,00
8222;16;1;280,00;280,00
8223;18;2;97,00;194,00
8224;7;2;350,00;700,00
8224;24;2;60,00;120,00
8224;20;2;24,50;49,00
8224;2;1;120,00;120,00
8224;2;1;111,60;111,60
8225;1;1;49,00;49,00
8226;18;1;93,00;93,00
8227;15;2;90,00;180,00
8228;15;3;90,00;270,00
8229;4;1;180,00;180,00
8230;2;2;120,00;240,00
8230;20;1;24,50;24,50
8231;15;1;85,50;85,50
8231;24;1;58,20;58,20
8232;24;3;57,00;171,00
8233;14;2;184,30;368,60
8234;24;2;60,00;120,00
8235;1;1;48,50;48,50
8235;30;2;87,30;174,60
8235;24;1;60,00;60,00
8236;1;2;49,50;99,00
8236;20;1;24,25;24,25
8236;30;1;85,50;85,50
8236;5;1;288,00;288,00
8237;15;1;87,30;87,30
8237;23;2;242,50;485,00
8237;24;1;60,00;60,00
8237;20;2;25,00;50,00
8238;28;1;120,00;120,00
8239;19;3;155,20;465,60
8239;30;2;87,30;174,60
8240;1;2;48,50;97,00
8240;18;2;98,00;196,00
8241;25;1;180,00;180,00
8242;1;1;46,50;46,50
8243;23;3;242,50;727,50
8244;25;2;169,20;338,40
8244;2;2;116,40;232,80
8245;15;2;90,00;180,00
8245;25;2;174,60;349,20
8245;19;4;160,00;640,00
8245;7;3;350,00;1.050,00
8246;5;1;300,00;300,00
8247;20;3;25,00;75,00
8247;24;1;60,00;60,00
8248;24;2;58,20;116,40
8249;11;3;436,50;1.309,50
8250;19;2;155,20;310,40
8250;1;2;50,00;100,00
8250;20;1;24,25;24,25
8250;25;1;174,60;174,60
8251;26;1;67,20;67,20
8252;15;1;85,50;85,50
8252;21;1;106,70;106,70
8252;14;1;184,30;184,30
8252;16;1;263,20;263,20
8252;19;1;155,20;155,20
8253;16;1;271,60;271,60
8254;5;1;294,00;294,00
8254;13;1;134,40;134,40
8254;9;2;388,00;776,00
8255;9;2;388,00;776,00
8255;18;1;100,00;100,00
8255;10;2;74,40;148,80
8256;14;2;184,30;368,60
8257;5;3;279,00;837,00
8258;8;2;215,60;431,20
8259;22;2;30,00;60,00
8260;14;1;190,00;190,00
8260;2;4;117,60;470,40
8261;1;1;48,50;48,50
8261;6;1;144,00;144,00
8262;1;1;50,00;50,00
8263;19;3;156,80;470,40
8263;30;1;87,30;87,30
8264;1;2;49,00;98,00
8264;7;1;336,00;336,00
8265;3;1;250,00;250,00
8266;1;2;48,50;97,00
8266;24;3;58,20;174,60
8267;18;1;100,00;100,00
8268;25;3;174,60;523,80
8269;17;2;130,00;260,00
8269;18;1;97,00;97,00
8270;9;1;400,00;400,00
8271;7;1;325,50;325,50
8271;29;1;500,00;500,00
8271;23;5;242,50;1.212,50
8272;2;1;116,40;116,40
8272;24;2;57,00;114,00
8272;20;1;23,25;23,25
8272;20;1;25,00;25,00
8273;2;1;120,00;120,00
8274;2;1;120,00;120,00
8275;11;1;436,50;436,50
8276;14;3;186,20;558,60
8277;3;2;242,50;485,00
8278;19;1;152,00;152,00
8279;18;2;97,00;194,00
8280;15;2;88,20;176,40
8281;19;2;156,80;313,60
8281;7;1;343,00;343,00
8282;9;1;392,00;392,00
8283;24;2;55,80;111,60
8283;16;1;271,60;271,60
8284;6;1;145,50;145,50
8284;6;2;150,00;300,00
8284;5;2;285,00;570,00
8285;18;2;94,00;188,00
8286;24;1;58,20;58,20
8286;18;1;97,00;97,00
8286;24;1;60,00;60,00
8286;5;1;291,00;291,00
8287;1;1;49,00;49,00
8288;11;3;441,00;1.323,00
8288;23;1;242,50;242,50
8289;14;1;184,30;184,30
8290;4;1;180,00;180,00
8291;22;1;28,80;28,80
8291;19;2;155,20;310,40
8291;1;2;48,50;97,00
8291;16;1;277,20;277,20
8292;26;2;67,90;135,80
8292;1;1;47,50;47,50
8292;1;1;50,00;50,00
8292;5;2;288,00;576,00
8292;13;2;137,20;274,40
8293;24;1;58,20;58,20
8294;4;1;180,00;180,00
8294;24;2;58,20;116,40
8295;19;5;160,00;800,00
8295;15;1;87,30;87,30
8296;20;4;25,00;100,00
8296;18;1;100,00;100,00
8296;29;3;475,00;1.425,00
8296;13;2;140,00;280,00
8296;15;2;88,20;176,40
8297;1;2;48,50;97,00
8298;19;1;150,40;150,40
8298;24;2;60,00;120,00
8298;1;2;48,50;97,00
8298;18;1;100,00;100,00
8299;1;2;48,50;97,00
8299;13;1;133,00;133,00
8300;19;2;155,20;310,40
8301;2;1;117,60;117,60
8301;13;1;135,80;135,80
8302;24;1;58,20;58,20
8302;25;2;174,60;349,20
8302;16;3;271,60;814,80
8303;2;3;116,40;349,20
8303;22;2;30,00;60,00
8303;12;2;200,00;400,00
8303;19;1;160,00;160,00
8304;21;2;107,80;215,60
8305;12;1;200,00;200,00
8306;20;2;24,25;48,50
8306;24;1;58,20;58,20
8307;1;2;48,50;97,00
8308;20;3;24,50;73,50
8308;24;1;58,20;58,20
8308;2;2;120,00;240,00
8308;7;2;350,00;700,00
8309;5;2;291,00;582,00
8309;19;1;156,80;156,80
8310;20;2;24,50;49,00
8311;24;1;58,20;58,20
8312;1;1;48,50;48,50
8312;6;3;139,50;418,50
8313;1;1;46,50;46,50
8314;1;2;47,00;94,00
8315;11;1;436,50;436,50
8315;16;1;271,60;271,60
8315;7;1;339,50;339,50
8316;15;2;85,50;171,00
8317;24;1;60,00;60,00
8318;7;2;350,00;700,00
8318;2;1;116,40;116,40
8318;1;2;48,50;97,00
8319;1;1;46,50;46,50
8320;2;1;120,00;120,00
8321;1;2;48,50;97,00
8321;13;3;135,80;407,40
8322;29;2;500,00;1.000,00
8323;20;1;24,25;24,25
8324;2;1;111,60;111,60
8324;13;1;135,80;135,80
8325;20;2;24,75;49,50
8325;13;2;140,00;280,00
8326;2;1;112,80;112,80
8327;14;1;184,30;184,30
8327;20;1;23,75;23,75
8327;18;2;97,00;194,00
8327;1;2;50,00;100,00
8328;14;1;190,00;190,00
8329;11;1;436,50;436,50
8329;20;1;24,25;24,25
8330;14;1;184,30;184,30
8331;1;2;50,00;100,00
8332;11;2;423,00;846,00
8332;1;2;50,00;100,00
8332;25;2;176,40;352,80
8332;13;1;135,80;135,80
8333;28;2;116,40;232,80
8334;1;2;50,00;100,00
8335;7;1;350,00;350,00
8335;9;1;400,00;400,00
8335;15;1;90,00;90,00
8335;9;1;372,00;372,00
8335;1;1;50,00;50,00
8336;1;1;48,50;48,50
8336;1;4;48,50;194,00
8337;22;4;29,10;116,40
8338;5;2;291,00;582,00
8339;18;2;97,00;194,00
8339;1;1;48,50;48,50
8340;7;2;343,00;686,00
8341;22;2;29,10;58,20
8342;2;1;120,00;120,00
8342;18;1;100,00;100,00
8342;24;2;55,80;111,60
8343;1;1;48,50;48,50
8343;21;1;110,00;110,00
8344;24;1;60,00;60,00
8344;9;3;380,00;1.140,00
8345;1;1;48,50;48,50
8345;28;1;120,00;120,00
8346;20;2;25,00;50,00
8347;24;3;58,20;174,60
8348;20;2;25,00;50,00
8349;25;2;174,60;349,20
8349;1;2;48,50;97,00
8349;15;1;88,20;88,20
8349;13;1;135,80;135,80
8350;24;1;60,00;60,00
8350;15;2;90,00;180,00
8350;11;2;450,00;900,00
8351;20;1;24,25;24,25
8351;19;2;156,80;313,60
8351;18;1;98,00;98,00
8352;19;1;160,00;160,00
8353;7;1;339,50;339,50
8353;2;1;116,40;116,40
8353;1;1;48,50;48,50
8354;13;1;133,00;133,00
8354;24;2;58,20;116,40
8354;1;1;49,00;49,00
8355;5;1;291,00;291,00
8356;20;1;25,00;25,00
8357;15;1;87,30;87,30
8357;15;1;87,30;87,30
8358;20;2;24,25;48,50
8359;14;2;190,00;380,00
8359;4;2;180,00;360,00
8360;24;2;58,20;116,40
8361;19;1;160,00;160,00
8362;1;2;48,50;97,00
8362;4;2;176,40;352,80
8363;1;1;48,50;48,50
8364;15;2;90,00;180,00
8364;20;1;25,00;25,00
8364;14;3;184,30;552,90
8364;2;2;116,40;232,80
8365;7;1;339,50;339,50
8365;5;2;300,00;600,00
8366;20;1;24,25;24,25
8366;13;1;137,20;137,20
8366;12;2;186,00;372,00
8367;28;1;114,00;114,00
8368;16;3;271,60;814,80
8369;1;1;49,00;49,00
8369;19;1;152,00;152,00
8370;5;1;291,00;291,00
8370;16;1;271,60;271,60
8370;1;2;48,50;97,00
8370;19;2;150,40;300,80
8371;30;1;90,00;90,00
8371;20;1;25,00;25,00
8371;5;1;291,00;291,00
8371;29;2;500,00;1.000,00
8372;4;2;174,60;349,20
8373;1;3;48,50;145,50
8374;4;1;174,60;174,60
8374;20;1;24,25;24,25
8375;14;2;190,00;380,00
8375;3;1;242,50;242,50
8376;20;1;24,25;24,25
8377;7;1;343,00;343,00
8378;22;1;29,40;29,40
8379;5;2;291,00;582,00
8380;13;2;137,20;274,40
8380;12;1;198,00;198,00
8381;20;1;25,00;25,00
8382;22;1;29,40;29,40
8382;7;2;339,50;679,00
8383;1;1;48,50;48,50
8384;5;1;291,00;291,00
8384;11;2;418,50;837,00
8385;26;2;67,90;135,80
8385;2;2;120,00;240,00
8385;29;1;490,00;490,00
8386;13;1;130,20;130,20
8387;1;1;48,50;48,50
8388;1;1;48,50;48,50
8389;21;1;102,30;102,30
8390;20;1;24,50;24,50
8390;2;1;117,60;117,60
8390;13;1;135,80;135,80
8391;9;1;388,00;388,00
8391;7;2;350,00;700,00
8391;1;1;50,00;50,00
8392;11;1;436,50;436,50
8393;13;1;135,80;135,80
8393;25;2;174,60;349,20
8394;24;1;58,20;58,20
8394;25;1;171,00;171,00
8395;24;2;60,00;120,00
8396;24;1;56,40;56,40
8396;28;1;120,00;120,00
8397;16;4;280,00;1.120,00
8398;13;2;140,00;280,00
8399;7;2;339,50;679,00
8399;5;2;300,00;600,00
8399;21;3;102,30;306,90
8400;15;2;87,30;174,60
8400;1;1;47,00;47,00
8401;26;1;68,60;68,60
8402;10;2;77,60;155,20
8402;5;2;291,00;582,00
8402;15;4;87,30;349,20
8403;18;1;93,00;93,00
8403;8;1;209,00;209,00
8404;15;1;87,30;87,30
8405;13;2;140,00;280,00
8405;1;1;49,00;49,00
8405;16;2;271,60;543,20
8405;26;3;68,60;205,80
8405;13;2;140,00;280,00
8406;24;2;55,80;111,60
8407;7;2;350,00;700,00
8408;7;1;339,50;339,50
8408;20;2;24,25;48,50
8409;22;1;30,00;30,00
8410;20;2;24,25;48,50
8411;1;1;50,00;50,00
8411;3;2;242,50;485,00
8411;15;1;83,70;83,70
8412;1;1;48,50;48,50
8412;28;1;120,00;120,00
8412;1;2;46,50;93,00
8413;1;3;46,50;139,50
8414;24;3;58,20;174,60
8415;24;1;58,20;58,20
8416;2;1;115,20;115,20
8416;20;2;24,25;48,50
8416;3;4;242,50;970,00
8417;1;5;47,50;237,50
8418;14;2;190,00;380,00
8419;26;1;70,00;70,00
8419;2;1;117,60;117,60
8420;2;2;116,40;232,80
8421;24;1;58,20;58,20
8422;15;2;87,30;174,60
8422;9;2;400,00;800,00
8422;1;1;49,00;49,00
8423;20;1;24,25;24,25
8423;5;2;300,00;600,00
8424;24;2;58,20;116,40
8424;21;3;107,80;323,40
8424;15;2;90,00;180,00
8424;15;1;87,30;87,30
8425;24;2;58,20;116,40
8426;1;1;46,50;46,50
8426;15;3;86,40;259,20
8427;18;2;97,00;194,00
8428;1;1;50,00;50,00
8429;5;1;291,00;291,00
8430;23;1;242,50;242,50
8430;2;1;111,60;111,60
8430;30;2;87,30;174,60
8431;2;2;120,00;240,00
8432;7;1;339,50;339,50
8433;11;1;418,50;418,50
8434;7;1;343,00;343,00
8435;14;1;184,30;184,30
8435;26;1;70,00;70,00
8435;3;4;242,50;970,00
8435;20;1;24,50;24,50
8436;7;2;329,00;658,00
8436;21;1;110,00;110,00
8436;14;1;186,20;186,20
8437;20;1;25,00;25,00
8438;2;2;116,40;232,80
8438;9;2;396,00;792,00
8438;7;2;339,50;679,00
8438;1;1;47,50;47,50
8439;2;4;116,40;465,60
8440;9;1;388,00;388,00
8440;15;2;87,30;174,60
8441;3;1;242,50;242,50
8441;18;2;100,00;200,00
8441;14;2;184,30;368,60
8441;1;1;50,00;50,00
8442;15;1;90,00;90,00
8442;1;1;47,50;47,50
8443;16;1;274,40;274,40
8443;24;2;58,20;116,40
8444;15;2;89,10;178,20
8445;24;3;58,20;174,60
8446;18;1;97,00;97,00
8447;1;3;48,00;144,00
8447;2;1;120,00;120,00
8448;21;1;105,60;105,60
8449;23;1;250,00;250,00
8450;15;1;83,70;83,70
8451;24;2;60,00;120,00
8452;14;3;184,30;552,90
8452;6;2;150,00;300,00
8452;24;1;58,20;58,20
8452;13;5;133,00;665,00
8452;13;1;130,20;130,20
8453;2;2;111,60;223,20
8454;2;2;116,40;232,80
8454;18;1;100,00;100,00
8455;5;1;291,00;291,00
8455;22;1;28,50;28,50
8456;1;2;48,50;97,00
8457;20;2;24,50;49,00
8457;20;2;24,50;49,00
8458;15;1;87,30;87,30
8459;2;1;120,00;120,00
8459;1;1;50,00;50,00
8459;8;1;215,60;215,60
8460;29;3;485,00;1.455,00
8460;14;2;190,00;380,00
8461;15;2;88,20;176,40
8461;1;2;49,00;98,00
8462;18;1;100,00;100,00
8462;13;1;140,00;140,00
8462;13;2;134,40;268,80
8463;30;1;90,00;90,00
8463;16;1;280,00;280,00
8464;19;3;156,80;470,40
8464;5;1;300,00;300,00
8465;18;5;98,00;490,00
8466;1;1;47,00;47,00
8466;1;1;48,50;48,50
8466;6;4;150,00;600,00
8467;15;2;90,00;180,00
8467;2;1;116,40;116,40
8467;30;2;89,10;178,20
8467;14;1;190,00;190,00
8467;16;1;271,60;271,60
8468;15;1;87,30;87,30
8468;13;2;135,80;271,60
8469;20;2;24,25;48,50
8469;7;2;350,00;700,00
8470;20;2;25,00;50,00
8470;6;1;150,00;150,00
8471;7;1;339,50;339,50
8471;15;5;88,20;441,00
8471;2;2;116,40;232,80
8472;15;1;90,00;90,00
8472;15;1;87,30;87,30
8472;18;3;100,00;300,00
8473;5;1;300,00;300,00
8474;3;1;250,00;250,00
8474;7;2;339,50;679,00
8474;5;1;291,00;291,00
8475;13;1;135,80;135,80
8475;24;3;55,80;167,40
8475;6;2;145,50;291,00
8475;20;1;23,75;23,75
8476;15;2;87,30;174,60
8477;24;2;60,00;120,00
8477;24;1;57,00;57,00
8477;5;4;300,00;1.200,00
8478;21;1;110,00;110,00
8478;23;1;250,00;250,00
8479;14;1;176,70;176,70
8480;19;1;148,80;148,80
8481;24;1;58,20;58,20
8482;13;2;140,00;280,00
8483;1;2;48,50;97,00
8483;28;4;118,80;475,20
8484;14;1;184,30;184,30
8485;3;1;245,00;245,00
8485;13;2;135,80;271,60
8485;19;2;160,00;320,00
8486;2;2;120,00;240,00
8486;15;1;83,70;83,70
8487;20;2;24,25;48,50
8487;13;2;138,60;277,20
8488;15;1;90,00;90,00
8489;4;4;180,00;720,00
8490;20;1;25,00;25,00
8490;15;1;87,30;87,30
8490;1;1;50,00;50,00
8491;2;2;116,40;232,80
8491;21;1;106,70;106,70
8491;19;3;155,20;465,60
8492;19;1;156,80;156,80
8492;2;1;111,60;111,60
8493;14;1;190,00;190,00
8494;20;1;25,00;25,00
8495;20;1;25,00;25,00
8495;5;1;300,00;300,00
8495;6;1;150,00;150,00
8496;20;2;25,00;50,00
8496;2;3;116,40;349,20
8496;10;1;77,60;77,60
8496;2;3;116,40;349,20
8497;25;1;174,60;174,60
8497;5;2;300,00;600,00
8497;18;1;93,00;93,00
8497;16;1;271,60;271,60
8498;7;1;339,50;339,50
8499;1;2;47,50;95,00
8500;6;1;147,00;147,00
8501;20;1;24,25;24,25
8501;15;2;90,00;180,00
8501;20;3;23,75;71,25
8501;30;1;90,00;90,00
8502;15;1;87,30;87,30
8502;29;1;490,00;490,00
8502;20;1;23,25;23,25
8502;20;1;24,25;24,25
8503;10;3;76,00;228,00
8503;24;1;60,00;60,00
8503;6;2;147,00;294,00
8504;7;1;339,50;339,50
8505;24;1;58,20;58,20
8505;19;1;160,00;160,00
8505;24;1;58,80;58,80
8506;1;1;50,00;50,00
8506;15;4;87,30;349,20
8507;2;2;111,60;223,20
8507;2;2;116,40;232,80
8507;5;3;300,00;900,00
8508;24;1;60,00;60,00
8509;20;1;24,50;24,50
8510;22;2;29,10;58,20
8510;23;1;232,50;232,50
8510;20;2;24,25;48,50
8510;24;1;60,00;60,00
8511;21;1;104,50;104,50
8511;4;1;180,00;180,00
8512;19;1;155,20;155,20
8513;13;2;130,20;260,40
8514;4;1;169,20;169,20
8515;7;3;350,00;1.050,00
8516;1;1;48,50;48,50
8516;3;1;242,50;242,50
8517;1;1;46,50;46,50
8518;2;2;116,40;232,80
8518;9;3;388,00;1.164,00
8519;7;1;339,50;339,50
8520;18;1;97,00;97,00
8521;16;1;280,00;280,00
8522;1;1;50,00;50,00
8522;19;2;153,60;307,20
8523;1;2;47,50;95,00
8524;1;1;48,50;48,50
8524;15;2;90,00;180,00
8524;7;4;339,50;1.358,00
8524;24;1;60,00;60,00
8525;29;1;485,00;485,00
8526;1;1;48,50;48,50
8527;7;2;350,00;700,00
8528;19;2;155,20;310,40
8529;1;1;48,50;48,50
8530;20;1;24,75;24,75
8530;2;2;116,40;232,80
8531;4;1;180,00;180,00
8532;15;5;87,30;436,50
8532;11;2;450,00;900,00
8532;16;1;280,00;280,00
8533;15;1;85,50;85,50
8534;7;1;339,50;339,50
8535;20;2;23,25;46,50
8535;30;1;86,40;86,40
8535;8;1;215,60;215,60
8535;19;1;160,00;160,00
8536;26;1;67,90;67,90
8537;2;1;120,00;120,00
8538;1;1;48,50;48,50
8538;20;1;24,50;24,50
8539;2;1;120,00;120,00
8539;1;1;46,50;46,50
8540;19;2;160,00;320,00
8541;2;1;116,40;116,40
8542;21;2;106,70;213,40
8542;2;3;120,00;360,00
8543;20;2;24,50;49,00
8543;19;1;155,20;155,20
8543;1;2;50,00;100,00
8544;2;3;117,60;352,80
8544;28;2;120,00;240,00
8544;20;2;25,00;50,00
8545;15;1;88,20;88,20
8545;7;1;339,50;339,50
8546;18;1;100,00;100,00
8547;20;1;25,00;25,00
8547;20;1;23,25;23,25
8548;11;1;436,50;436,50
8548;24;1;57,00;57,00
8548;24;2;58,20;116,40
8548;11;1;423,00;423,00
8548;15;3;90,00;270,00
8549;1;1;50,00;50,00
8550;1;1;48,00;48,00
8550;25;3;180,00;540,00
8550;14;1;184,30;184,30
8551;18;2;97,00;194,00
8551;1;2;49,00;98,00
8551;13;1;140,00;140,00
8552;4;1;180,00;180,00
8553;24;1;60,00;60,00
8553;24;1;58,20;58,20
8553;23;3;250,00;750,00
8553;14;1;178,60;178,60
8553;18;4;97,00;388,00
8553;24;1;58,20;58,20
8554;24;1;55,80;55,80
8554;13;4;140,00;560,00
8555;18;1;93,00;93,00
8555;10;1;80,00;80,00
8556;20;3;24,25;72,75
8556;19;1;148,80;148,80
8557;24;1;60,00;60,00
8557;12;1;194,00;194,00
8558;1;2;47,00;94,00
8558;20;1;24,25;24,25
