ID_VENDA;DATA_VENDA;ID_FILIAL;ID_CLIENTE;VALOR_VENDA
7223;14/12/2023;5;2136;1.051,70
7224;14/12/2023;5;1524;693,70
7225;15/12/2023;1;252;300,00
7226;15/12/2023;1;1200;700,00
7227;15/12/2023;1;350;2.054,60
7228;15/12/2023;1;14;24,25
7229;15/12/2023;1;5;468,60
7230;15/12/2023;1;188;388,00
7231;15/12/2023;1;616;50,00
7232;15/12/2023;1;1887;88,20
7233;15/12/2023;1;843;135,80
7234;15/12/2023;1;7;436,50
7235;15/12/2023;1;491;1.193,50
7236;15/12/2023;1;837;135,80
7237;15/12/2023;1;129;532,80
7238;15/12/2023;1;1329;842,90
7239;15/12/2023;1;4;291,00
7240;15/12/2023;1;610;261,90
7241;15/12/2023;1;25;198,85
7242;15/12/2023;1;1898;836,60
7243;15/12/2023;1;1505;180,00
7244;15/12/2023;1;769;83,70
7245;15/12/2023;1;1192;1.050,00
7246;15/12/2023;1;994;1.417,75
7247;15/12/2023;1;658;72,00
7248;15/12/2023;1;1499;1.570,20
7249;15/12/2023;1;353;50,00
7250;15/12/2023;1;1285;1.096,60
7251;15/12/2023;1;1471;83,70
7252;15/12/2023;1;105;171,50
7253;15/12/2023;1;1146;112,80
7254;15/12/2023;1;3;368,60
7255;15/12/2023;1;1754;110,00
7256;15/12/2023;1;227;130,20
7257;15/12/2023;1;1089;797,80
7258;15/12/2023;1;1960;888,50
7259;15/12/2023;1;1779;312,40
7260;15/12/2023;1;561;223,10
7261;15/12/2023;1;257;1.685,10
7262;15/12/2023;1;1453;23,75
7263;15/12/2023;1;559;1.091,70
7264;15/12/2023;1;1066;338,60
7265;15/12/2023;1;3;120,00
7266;15/12/2023;1;995;186,20
7267;15/12/2023;1;8;543,20
7268;15/12/2023;1;168;700,20
7269;15/12/2023;1;812;600,00
7270;15/12/2023;1;1502;87,30
7271;15/12/2023;1;455;180,00
7272;15/12/2023;1;1708;700,00
7273;15/12/2023;1;1688;110,00
7274;15/12/2023;1;543;24,25
7275;15/12/2023;1;7;271,60
7276;15/12/2023;1;1906;87,30
7277;15/12/2023;1;1;232,80
7278;15/12/2023;1;3;190,00
7279;15/12/2023;1;17;215,80
7280;15/12/2023;1;102;727,80
7281;15/12/2023;1;965;700,00
7282;15/12/2023;1;161;827,80
7283;15/12/2023;1;421;487,70
7284;15/12/2023;1;1009;569,80
7285;15/12/2023;1;2;960,00
7286;15/12/2023;1;796;342,00
7287;15/12/2023;1;46;60,00
7288;15/12/2023;1;10;1.309,50
7289;15/12/2023;1;411;396,50
7290;15/12/2023;2;57;601,40
7291;15/12/2023;2;178;291,00
7292;15/12/2023;2;158;320,00
7293;15/12/2023;2;91;50,00
7294;15/12/2023;2;938;740,00
7295;15/12/2023;2;911;811,85
7296;15/12/2023;2;60;120,00
7297;15/12/2023;2;73;380,00
7298;15/12/2023;2;135;194,00
7299;15/12/2023;2;1041;50,00
7300;15/12/2023;2;111;302,40
7301;15/12/2023;2;77;696,00
7302;15/12/2023;2;66;669,30
7303;15/12/2023;2;161;263,40
7304;15/12/2023;2;162;25,00
7305;15/12/2023;2;162;50,00
7306;15/12/2023;2;121;339,50
7307;15/12/2023;2;69;253,70
7308;15/12/2023;2;38;860,00
7309;15/12/2023;2;183;24,25
7310;15/12/2023;2;35;116,40
7311;15/12/2023;2;152;320,00
7312;15/12/2023;2;57;256,50
7313;15/12/2023;2;1962;87,30
7314;15/12/2023;2;142;422,00
7315;15/12/2023;2;186;135,80
7316;15/12/2023;2;89;364,50
7317;15/12/2023;2;123;407,40
7318;15/12/2023;2;196;167,40
7319;15/12/2023;2;1105;111,60
7320;15/12/2023;2;120;486,40
7321;15/12/2023;2;193;750,00
7322;15/12/2023;2;502;48,50
7323;15/12/2023;2;36;60,00
7324;15/12/2023;2;984;130,20
7325;15/12/2023;2;77;240,00
7326;15/12/2023;2;20;184,30
7327;15/12/2023;2;166;194,00
7328;15/12/2023;2;120;180,00
7329;15/12/2023;2;69;761,45
7330;15/12/2023;2;1489;665,00
7331;15/12/2023;2;251;49,00
7332;15/12/2023;2;85;297,60
7333;15/12/2023;2;332;534,50
7334;15/12/2023;2;818;500,00
7335;15/12/2023;2;149;140,00
7336;15/12/2023;2;48;187,20
7337;15/12/2023;2;21;189,00
7338;15/12/2023;2;160;49,00
7339;15/12/2023;2;195;1.042,00
7340;15/12/2023;2;153;300,00
7341;15/12/2023;2;133;145,50
7342;15/12/2023;2;163;487,10
7343;15/12/2023;2;42;385,20
7344;15/12/2023;2;76;1.714,75
7345;15/12/2023;2;931;155,20
7346;15/12/2023;2;74;58,20
7347;15/12/2023;2;48;447,45
7348;15/12/2023;2;1214;437,40
7349;15/12/2023;2;159;727,80
7350;15/12/2023;2;91;476,40
7351;15/12/2023;3;2387;48,50
7352;15/12/2023;3;2279;90,00
7353;15/12/2023;3;1382;190,00
7354;15/12/2023;3;1359;400,00
7355;15/12/2023;3;2390;237,50
7356;15/12/2023;3;1117;200,00
7357;15/12/2023;3;2385;156,80
7358;15/12/2023;3;2351;894,00
7359;15/12/2023;3;570;116,40
7360;15/12/2023;3;702;87,30
7361;15/12/2023;3;2135;184,30
7362;15/12/2023;3;2159;669,30
7363;15/12/2023;3;894;116,40
7364;15/12/2023;3;1452;194,00
7365;15/12/2023;3;593;114,00
7366;15/12/2023;3;646;169,20
7367;15/12/2023;3;1458;608,20
7368;15/12/2023;3;1271;265,30
7369;15/12/2023;3;548;29,10
7370;15/12/2023;3;718;106,70
7371;15/12/2023;3;1384;97,00
7372;15/12/2023;3;2365;328,10
7373;15/12/2023;3;2414;60,00
7374;15/12/2023;3;1157;87,30
7375;15/12/2023;3;2246;240,00
7376;15/12/2023;3;1387;320,20
7377;15/12/2023;3;563;994,00
7378;15/12/2023;3;732;90,00
7379;15/12/2023;3;1140;625,65
7380;15/12/2023;3;2329;180,00
7381;15/12/2023;3;772;148,00
7382;15/12/2023;3;924;49,00
7383;15/12/2023;3;1067;1.000,20
7384;15/12/2023;3;1384;169,20
7385;15/12/2023;4;110;264,60
7386;15/12/2023;4;328;326,80
7387;15/12/2023;4;2622;485,80
7388;15/12/2023;4;283;87,30
7389;15/12/2023;4;2889;46,50
7390;15/12/2023;4;2797;1.579,20
7391;15/12/2023;4;234;274,40
7392;15/12/2023;4;427;386,80
7393;15/12/2023;4;211;50,00
7394;15/12/2023;4;320;110,00
7395;15/12/2023;4;448;88,20
7396;15/12/2023;4;115;85,50
7397;15/12/2023;4;101;268,80
7398;15/12/2023;4;428;25,00
7399;15/12/2023;4;139;282,80
7400;15/12/2023;4;2724;418,50
7401;15/12/2023;4;2753;116,40
7402;15/12/2023;4;2464;698,40
7403;15/12/2023;4;133;500,00
7404;15/12/2023;4;155;190,00
7405;15/12/2023;4;2345;459,80
7406;15/12/2023;4;2702;1.320,00
7407;15/12/2023;4;2737;25,00
7408;15/12/2023;4;485;373,40
7409;15/12/2023;5;775;116,40
7410;15/12/2023;5;2554;301,90
7411;15/12/2023;5;705;186,00
7412;15/12/2023;5;48;659,60
7413;15/12/2023;5;1168;160,00
7414;15/12/2023;5;665;685,20
7415;15/12/2023;5;2226;502,10
7416;15/12/2023;5;2639;23,75
7417;15/12/2023;5;1180;400,00
7418;15/12/2023;5;598;256,00
7419;15/12/2023;5;1088;358,00
7420;15/12/2023;5;2297;810,50
7421;15/12/2023;5;1696;116,40
7422;15/12/2023;5;2702;49,00
7423;15/12/2023;5;662;24,25
7424;15/12/2023;5;44;50,00
7425;15/12/2023;5;1863;465,60
7426;15/12/2023;5;1413;49,00
7427;15/12/2023;5;2207;422,00
7428;15/12/2023;5;2960;116,40
7429;15/12/2023;5;2712;24,25
7430;15/12/2023;5;1824;271,60
7431;15/12/2023;5;1863;97,00
7432;15/12/2023;5;491;500,00
7433;15/12/2023;5;2680;570,00
7434;15/12/2023;5;2552;1.188,00
7435;15/12/2023;5;1706;294,00
7436;15/12/2023;5;1748;790,05
7437;15/12/2023;5;2884;1.018,50
7438;15/12/2023;5;2902;25,00
7439;15/12/2023;5;1790;116,40
7440;15/12/2023;5;1460;566,20
7441;15/12/2023;5;1400;1.810,80
7442;15/12/2023;5;2159;205,80
7443;15/12/2023;5;2758;583,00
7444;15/12/2023;5;1280;485,00
7445;15/12/2023;5;2585;291,00
7446;15/12/2023;5;1974;291,00
7447;15/12/2023;5;2081;130,00
7448;15/12/2023;5;1195;87,30
7449;16/12/2023;1;1842;120,00
7450;16/12/2023;1;5;58,20
7451;16/12/2023;1;447;48,50
7452;16/12/2023;1;1572;116,40
7453;16/12/2023;1;1197;352,80
7454;16/12/2023;1;352;58,20
7455;16/12/2023;1;58;195,00
7456;16/12/2023;1;8;627,40
7457;16/12/2023;1;1;297,60
7458;16/12/2023;1;1387;436,80
7459;16/12/2023;1;127;180,20
7460;16/12/2023;1;1075;25,00
7461;16/12/2023;1;1604;347,10
7462;16/12/2023;1;1366;150,00
7463;16/12/2023;1;879;100,00
7464;16/12/2023;1;1188;2.104,40
7465;16/12/2023;1;313;1.524,00
7466;16/12/2023;1;3;220,00
7467;16/12/2023;1;1564;564,30
7468;16/12/2023;1;1521;393,50
7469;16/12/2023;1;574;1.309,50
7470;16/12/2023;1;8;131,20
7471;16/12/2023;1;1360;349,20
7472;16/12/2023;1;1306;1.400,45
7473;16/12/2023;1;200;1.142,00
7474;16/12/2023;1;1088;155,20
7475;16/12/2023;1;590;190,00
7476;16/12/2023;1;35;307,60
7477;16/12/2023;1;1909;485,00
7478;16/12/2023;1;651;65,10
7479;16/12/2023;1;800;158,40
7480;16/12/2023;1;233;215,60
7481;16/12/2023;1;6;1.358,00
7482;16/12/2023;1;1417;98,00
7483;16/12/2023;1;364;485,00
7484;16/12/2023;1;1174;446,20
7485;16/12/2023;1;1306;220,00
7486;16/12/2023;1;128;310,40
7487;16/12/2023;1;2;325,50
7488;16/12/2023;1;642;1.700,00
7489;16/12/2023;1;33;400,00
7490;16/12/2023;1;818;1.010,65
7491;16/12/2023;1;958;598,00
7492;16/12/2023;1;8;440,00
7493;16/12/2023;1;1066;554,80
7494;16/12/2023;1;256;178,60
7495;16/12/2023;1;940;50,00
7496;16/12/2023;1;1170;793,05
7497;16/12/2023;1;611;97,00
7498;16/12/2023;1;1168;286,70
7499;16/12/2023;1;16;48,50
7500;16/12/2023;1;1581;24,25
7501;16/12/2023;1;736;1.018,50
7502;16/12/2023;1;1947;538,40
7503;16/12/2023;1;898;229,10
7504;16/12/2023;1;408;1.771,60
7505;16/12/2023;1;782;1.512,80
7506;16/12/2023;1;675;140,00
7507;16/12/2023;1;1436;48,50
7508;16/12/2023;1;1871;426,80
7509;16/12/2023;1;531;351,00
7510;16/12/2023;1;1039;1.140,00
7511;16/12/2023;1;1330;368,80
7512;16/12/2023;1;1046;926,00
7513;16/12/2023;1;1602;90,00
7514;16/12/2023;1;262;638,70
7515;16/12/2023;1;1041;611,10
7516;16/12/2023;1;108;798,00
7517;16/12/2023;1;552;280,00
7518;16/12/2023;1;55;261,10
7519;16/12/2023;1;1120;890,00
7520;16/12/2023;1;753;127,40
7521;16/12/2023;1;111;280,00
7522;16/12/2023;1;325;150,00
7523;16/12/2023;1;628;23,25
7524;16/12/2023;1;473;566,40
7525;16/12/2023;1;544;93,00
7526;16/12/2023;1;1536;48,50
7527;16/12/2023;1;1606;75,20
7528;16/12/2023;1;165;837,00
7529;16/12/2023;1;807;72,75
7530;16/12/2023;1;360;50,00
7531;16/12/2023;1;1184;940,10
7532;16/12/2023;1;424;1.105,60
7533;16/12/2023;1;1747;60,00
7534;16/12/2023;1;1514;262,80
7535;16/12/2023;1;214;571,60
7536;16/12/2023;1;925;339,50
7537;16/12/2023;1;15;97,00
7538;16/12/2023;1;4;900,00
7539;16/12/2023;1;16;55,80
7540;16/12/2023;1;1206;245,00
7541;16/12/2023;1;1;570,00
7542;16/12/2023;1;1685;100,00
7543;16/12/2023;1;2;73,50
7544;16/12/2023;1;973;1.620,90
7545;16/12/2023;1;1992;364,60
7546;16/12/2023;1;1033;700,00
7547;16/12/2023;1;887;155,20
7548;16/12/2023;1;1169;339,50
7549;16/12/2023;1;784;50,00
7550;16/12/2023;1;1440;998,20
7551;16/12/2023;1;684;514,10
7552;16/12/2023;1;15;234,00
7553;16/12/2023;1;189;200,00
7554;16/12/2023;1;6;1.395,00
7555;16/12/2023;1;872;213,40
7556;16/12/2023;1;1352;155,20
7557;16/12/2023;1;1835;90,00
7558;16/12/2023;1;1139;293,00
7559;16/12/2023;1;470;155,20
7560;16/12/2023;1;271;138,50
7561;16/12/2023;1;1660;716,40
7562;16/12/2023;1;753;298,50
7563;16/12/2023;1;1017;46,50
7564;16/12/2023;1;670;58,20
7565;16/12/2023;1;711;133,00
7566;16/12/2023;1;100;350,00
7567;16/12/2023;1;1440;58,20
7568;16/12/2023;1;635;846,50
7569;16/12/2023;1;1989;576,40
7570;16/12/2023;1;973;67,90
7571;16/12/2023;1;812;232,80
7572;16/12/2023;1;1041;213,40
7573;16/12/2023;1;1936;266,00
7574;16/12/2023;1;728;300,00
7575;16/12/2023;1;6;500,60
7576;16/12/2023;1;1013;117,60
7577;16/12/2023;1;157;480,20
7578;16/12/2023;1;1198;679,00
7579;16/12/2023;1;954;814,80
7580;16/12/2023;1;1885;98,00
7581;16/12/2023;1;930;58,20
7582;16/12/2023;1;118;58,20
7583;16/12/2023;1;1185;864,50
7584;16/12/2023;1;334;190,00
7585;16/12/2023;1;55;642,00
7586;16/12/2023;1;1082;112,80
7587;16/12/2023;1;1856;510,10
7588;16/12/2023;1;1764;776,00
7589;16/12/2023;1;1380;190,00
7590;16/12/2023;1;20;1.073,90
7591;16/12/2023;1;1516;514,50
7592;16/12/2023;1;357;350,00
7593;16/12/2023;1;182;232,80
7594;16/12/2023;1;1071;176,70
7595;16/12/2023;1;1257;29,10
7596;16/12/2023;1;3;1.126,60
7597;16/12/2023;1;1;1.212,20
7598;16/12/2023;1;284;116,40
7599;16/12/2023;2;24;174,60
7600;16/12/2023;2;943;1.324,00
7601;16/12/2023;2;1614;1.307,00
7602;16/12/2023;2;23;223,20
7603;16/12/2023;2;196;279,00
7604;16/12/2023;2;75;1.109,90
7605;16/12/2023;2;200;493,40
7606;16/12/2023;2;29;657,00
7607;16/12/2023;2;172;571,00
7608;16/12/2023;2;809;24,25
7609;16/12/2023;2;68;116,40
7610;16/12/2023;2;1265;705,00
7611;16/12/2023;2;689;225,00
7612;16/12/2023;2;32;127,40
7613;16/12/2023;2;1552;214,00
7614;16/12/2023;2;10;400,00
7615;16/12/2023;2;15;339,50
7616;16/12/2023;2;63;250,00
7617;16/12/2023;2;170;83,70
7618;16/12/2023;2;112;95,00
7619;16/12/2023;2;1170;294,00
7620;16/12/2023;2;372;100,00
7621;16/12/2023;2;131;677,60
7622;16/12/2023;2;198;582,80
7623;16/12/2023;2;63;186,40
7624;16/12/2023;2;168;739,50
7625;16/12/2023;2;364;500,00
7626;16/12/2023;2;108;209,40
7627;16/12/2023;2;177;232,80
7628;16/12/2023;2;394;133,20
7629;16/12/2023;2;518;356,40
7630;16/12/2023;2;293;50,00
7631;16/12/2023;2;1774;232,80
7632;16/12/2023;2;189;107,20
7633;16/12/2023;2;2;574,60
7634;16/12/2023;2;139;584,50
7635;16/12/2023;2;1306;245,00
7636;16/12/2023;2;131;848,90
7637;16/12/2023;2;192;49,00
7638;16/12/2023;2;170;368,60
7639;16/12/2023;2;40;280,00
7640;16/12/2023;2;41;198,00
7641;16/12/2023;2;873;184,30
7642;16/12/2023;2;737;400,00
7643;16/12/2023;2;154;184,30
7644;16/12/2023;2;725;70,00
7645;16/12/2023;2;113;24,50
7646;16/12/2023;2;138;517,00
7647;16/12/2023;2;130;1.087,80
7648;16/12/2023;2;47;1.920,00
7649;16/12/2023;2;89;186,00
7650;16/12/2023;2;124;116,40
7651;16/12/2023;2;58;150,00
7652;16/12/2023;2;168;271,60
7653;16/12/2023;2;238;441,00
7654;16/12/2023;2;1548;596,50
7655;16/12/2023;2;1008;97,00
7656;16/12/2023;2;1954;1.034,90
7657;16/12/2023;2;535;60,00
7658;16/12/2023;2;1627;950,00
7659;16/12/2023;2;84;117,60
7660;16/12/2023;2;183;93,00
7661;16/12/2023;2;1663;485,00
7662;16/12/2023;2;23;88,20
7663;16/12/2023;2;82;787,00
7664;16/12/2023;2;766;141,10
7665;16/12/2023;2;1836;320,00
7666;16/12/2023;2;11;116,40
7667;16/12/2023;2;134;232,80
7668;16/12/2023;2;1966;174,60
7669;16/12/2023;2;77;237,00
7670;16/12/2023;2;58;528,00
7671;16/12/2023;2;106;538,00
7672;16/12/2023;2;64;666,40
7673;16/12/2023;2;138;57,00
7674;16/12/2023;2;135;956,60
7675;16/12/2023;2;180;60,00
7676;16/12/2023;2;186;512,60
7677;16/12/2023;2;1336;321,60
7678;16/12/2023;2;377;90,00
7679;16/12/2023;2;1848;116,40
7680;16/12/2023;2;40;24,25
7681;16/12/2023;2;1386;572,90
7682;16/12/2023;2;196;1.921,50
7683;16/12/2023;2;80;557,10
7684;16/12/2023;2;538;800,80
7685;16/12/2023;2;195;360,00
7686;16/12/2023;2;37;426,80
7687;16/12/2023;2;20;468,50
7688;16/12/2023;2;1974;24,25
7689;16/12/2023;2;206;29,10
7690;16/12/2023;2;142;100,00
7691;16/12/2023;2;1913;470,40
7692;16/12/2023;2;113;800,00
7693;16/12/2023;2;1946;388,00
7694;16/12/2023;2;1529;25,00
7695;16/12/2023;2;174;296,35
7696;16/12/2023;2;99;800,25
7697;16/12/2023;2;1136;102,30
7698;16/12/2023;2;25;25,00
7699;16/12/2023;2;98;524,40
7700;16/12/2023;2;130;116,40
7701;16/12/2023;2;143;663,60
7702;16/12/2023;2;767;178,60
7703;16/12/2023;2;167;948,80
7704;16/12/2023;2;97;350,00
7705;16/12/2023;2;1467;148,50
7706;16/12/2023;2;54;281,20
7707;16/12/2023;2;52;485,00
7708;16/12/2023;2;66;298,90
7709;16/12/2023;2;44;364,30
7710;16/12/2023;2;74;97,00
7711;16/12/2023;2;171;291,00
7712;16/12/2023;2;42;339,50
7713;16/12/2023;2;145;48,50
7714;16/12/2023;2;1128;97,00
7715;16/12/2023;2;26;1.042,40
7716;16/12/2023;2;1;301,10
7717;16/12/2023;2;90;91,15
7718;16/12/2023;2;34;905,60
7719;16/12/2023;2;36;1.072,40
7720;16/12/2023;2;19;90,00
7721;16/12/2023;2;154;228,00
7722;16/12/2023;2;29;973,60
7723;16/12/2023;2;27;696,30
7724;16/12/2023;2;361;820,00
7725;16/12/2023;2;168;462,50
7726;16/12/2023;2;63;155,20
7727;16/12/2023;2;109;995,00
7728;16/12/2023;2;25;97,00
7729;16/12/2023;2;133;1.392,50
7730;16/12/2023;2;109;291,00
7731;16/12/2023;2;112;996,80
7732;16/12/2023;2;75;596,55
7733;16/12/2023;2;1830;55,80
7734;16/12/2023;2;1295;400,00
7735;16/12/2023;2;199;484,30
7736;16/12/2023;2;97;923,40
7737;16/12/2023;2;137;23,50
7738;16/12/2023;2;63;628,65
7739;16/12/2023;2;825;862,40
7740;16/12/2023;2;197;266,10
7741;16/12/2023;2;16;116,40
7742;16/12/2023;2;980;75,00
7743;16/12/2023;2;189;436,50
7744;16/12/2023;2;98;339,50
7745;16/12/2023;2;98;48,50
7746;16/12/2023;2;83;148,50
7747;16/12/2023;2;150;184,50
7748;16/12/2023;2;198;350,00
7749;16/12/2023;2;53;577,60
7750;16/12/2023;2;33;2.433,30
7751;16/12/2023;2;53;380,40
7752;16/12/2023;2;173;93,00
7753;16/12/2023;2;22;78,40
7754;16/12/2023;2;31;800,00
7755;16/12/2023;2;96;993,90
7756;16/12/2023;2;182;97,00
7757;16/12/2023;2;80;360,00
7758;16/12/2023;2;1751;373,45
7759;16/12/2023;2;147;120,90
7760;16/12/2023;2;204;135,80
7761;16/12/2023;2;16;58,20
7762;16/12/2023;2;91;1.605,50
7763;16/12/2023;3;2459;335,20
7764;16/12/2023;3;578;90,00
7765;16/12/2023;3;2109;50,00
7766;16/12/2023;3;2487;1.652,90
7767;16/12/2023;3;2321;180,00
7768;16/12/2023;3;1441;918,90
7769;16/12/2023;3;2348;50,00
7770;16/12/2023;3;2286;140,00
7771;16/12/2023;3;2342;490,00
7772;16/12/2023;3;2190;184,30
7773;16/12/2023;3;668;88,20
7774;16/12/2023;3;620;821,40
7775;16/12/2023;3;519;135,80
7776;16/12/2023;3;2330;100,00
7777;16/12/2023;3;1294;436,50
7778;16/12/2023;3;1237;220,00
7779;16/12/2023;3;2171;58,20
7780;16/12/2023;3;1113;494,00
7781;16/12/2023;3;1108;1.412,50
7782;16/12/2023;3;2049;612,80
7783;16/12/2023;3;1146;478,60
7784;16/12/2023;3;2102;560,00
7785;16/12/2023;3;1015;48,50
7786;16/12/2023;3;2488;280,00
7787;16/12/2023;3;693;438,00
7788;16/12/2023;3;2191;87,30
7789;16/12/2023;3;2031;965,60
7790;16/12/2023;3;2294;343,00
7791;16/12/2023;3;2134;415,80
7792;16/12/2023;3;604;640,00
7793;16/12/2023;3;814;1.738,00
7794;16/12/2023;3;2477;140,00
7795;16/12/2023;4;158;75,00
7796;16/12/2023;4;298;174,60
7797;16/12/2023;4;111;294,00
7798;16/12/2023;4;2772;667,80
7799;16/12/2023;4;5;58,20
7800;16/12/2023;4;455;711,90
7801;16/12/2023;4;402;601,40
7802;16/12/2023;4;2713;776,00
7803;16/12/2023;4;2756;50,00
7804;16/12/2023;4;393;155,20
7805;16/12/2023;4;442;98,00
7806;16/12/2023;4;236;291,00
7807;16/12/2023;4;2630;24,25
7808;16/12/2023;4;2965;1.164,00
7809;16/12/2023;4;2951;507,60
7810;16/12/2023;4;2989;280,00
7811;16/12/2023;4;2341;508,20
7812;16/12/2023;4;2819;190,85
7813;16/12/2023;4;322;55,80
7814;16/12/2023;4;118;116,40
7815;16/12/2023;4;293;1.418,50
7816;16/12/2023;4;350;164,90
7817;16/12/2023;4;488;25,00
7818;16/12/2023;4;2514;465,00
7819;16/12/2023;4;354;180,00
7820;16/12/2023;4;331;924,20
7821;16/12/2023;4;202;73,50
7822;16/12/2023;4;2794;271,60
7823;16/12/2023;4;2662;407,40
7824;16/12/2023;4;2734;72,00
7825;16/12/2023;4;397;767,25
7826;16/12/2023;4;2909;174,60
7827;16/12/2023;4;2964;739,50
7828;16/12/2023;4;176;979,20
7829;16/12/2023;4;406;1.152,50
7830;16/12/2023;4;131;99,00
7831;16/12/2023;4;105;1.208,20
7832;16/12/2023;4;2317;642,75
7833;16/12/2023;4;2372;339,40
7834;16/12/2023;4;376;180,00
7835;16/12/2023;4;373;90,00
7836;16/12/2023;4;241;232,80
7837;16/12/2023;4;184;232,80
7838;16/12/2023;4;107;554,00
7839;16/12/2023;4;2318;451,90
7840;16/12/2023;4;2522;892,00
7841;16/12/2023;4;2486;135,80
7842;16/12/2023;4;2674;485,50
7843;16/12/2023;4;224;237,60
7844;16/12/2023;4;228;1.051,20
7845;16/12/2023;4;273;120,00
7846;16/12/2023;4;2756;390,00
7847;16/12/2023;4;2753;208,50
7848;16/12/2023;4;2542;378,50
7849;16/12/2023;4;322;1.146,40
7850;16/12/2023;5;333;217,50
7851;16/12/2023;5;2038;116,40
7852;16/12/2023;5;1155;832,20
7853;16/12/2023;5;2463;2.093,70
7854;16/12/2023;5;2013;784,00
7855;16/12/2023;5;2150;60,00
7856;16/12/2023;5;2559;218,25
7857;16/12/2023;5;1044;677,00
7858;16/12/2023;5;1685;237,50
7859;16/12/2023;5;686;291,00
7860;16/12/2023;5;1788;386,10
7861;16/12/2023;5;1654;90,00
7862;16/12/2023;5;1626;440,00
7863;16/12/2023;5;2144;267,30
7864;16/12/2023;5;1327;408,15
7865;16/12/2023;5;1746;98,00
7866;16/12/2023;5;2686;187,00
7867;16/12/2023;5;1812;1.381,20
7868;16/12/2023;5;752;60,00
7869;16/12/2023;5;2989;500,00
7870;16/12/2023;5;61;192,00
7871;16/12/2023;5;2286;100,00
7872;16/12/2023;5;1148;436,50
7873;16/12/2023;5;98;600,00
7874;16/12/2023;5;1934;562,80
7875;16/12/2023;5;1694;660,00
7876;16/12/2023;5;207;135,80
7877;16/12/2023;5;906;518,40
7878;16/12/2023;5;730;395,20
7879;16/12/2023;5;1740;2.164,00
7880;16/12/2023;5;2659;175,00
7881;16/12/2023;5;10;137,20
7882;16/12/2023;5;1347;1.318,25
7883;16/12/2023;5;402;108,90
7884;16/12/2023;5;316;205,50
7885;16/12/2023;5;251;950,00
7886;16/12/2023;5;2907;237,60
7887;16/12/2023;5;1133;308,20
7888;16/12/2023;5;2868;25,00
7889;16/12/2023;5;1405;417,00
7890;16/12/2023;5;1190;49,00
7891;16/12/2023;5;850;148,80
7892;16/12/2023;5;139;140,00
7893;16/12/2023;5;1253;180,00
7894;16/12/2023;5;2139;485,00
7895;16/12/2023;5;1309;820,40
7896;17/12/2023;1;10;679,00
7897;17/12/2023;1;1476;100,00
7898;17/12/2023;1;1880;200,00
7899;17/12/2023;1;1499;679,30
7900;17/12/2023;1;1008;2.565,30
7901;17/12/2023;1;1358;186,20
7902;17/12/2023;1;1100;120,00
7903;17/12/2023;1;531;242,50
7904;17/12/2023;1;247;729,80
7905;17/12/2023;1;1450;175,80
7906;17/12/2023;1;794;245,00
7907;17/12/2023;1;253;349,20
7908;17/12/2023;1;1196;117,60
7909;17/12/2023;1;70;549,30
7910;17/12/2023;1;1866;1.534,00
7911;17/12/2023;1;606;1.652,40
7912;17/12/2023;1;159;300,00
7913;17/12/2023;1;1906;525,00
7914;17/12/2023;1;1491;315,20
7915;17/12/2023;1;1255;72,75
7916;17/12/2023;1;301;2.585,00
7917;17/12/2023;1;5;1.100,20
7918;17/12/2023;1;1303;60,00
7919;17/12/2023;1;169;112,30
7920;17/12/2023;1;885;339,50
7921;17/12/2023;1;13;240,00
7922;17/12/2023;1;1668;1.029,00
7923;17/12/2023;1;1892;196,00
7924;17/12/2023;1;1769;223,20
7925;17/12/2023;1;676;686,00
7926;17/12/2023;2;26;1.237,60
7927;17/12/2023;2;224;496,50
7928;17/12/2023;2;139;280,00
7929;17/12/2023;2;19;48,50
7930;17/12/2023;2;123;328,00
7931;17/12/2023;2;45;224,25
7932;17/12/2023;2;27;560,00
7933;17/12/2023;2;1548;404,25
7934;17/12/2023;2;100;567,20
7935;17/12/2023;2;36;291,00
7936;17/12/2023;2;38;240,00
7937;17/12/2023;2;182;380,00
7938;17/12/2023;2;172;58,80
7939;17/12/2023;2;362;155,20
7940;17/12/2023;2;179;150,00
7941;17/12/2023;2;186;365,80
7942;17/12/2023;2;195;148,80
7943;17/12/2023;2;75;171,00
7944;17/12/2023;2;30;50,00
7945;17/12/2023;2;144;180,00
7946;17/12/2023;2;183;97,00
7947;17/12/2023;2;137;1.454,60
7948;17/12/2023;2;109;504,40
7949;17/12/2023;2;187;120,00
7950;17/12/2023;2;1229;1.554,20
7951;17/12/2023;2;29;117,60
7952;17/12/2023;2;79;339,50
7953;17/12/2023;2;18;639,50
7954;17/12/2023;2;124;658,20
7955;17/12/2023;2;151;87,30
7956;17/12/2023;3;1467;155,20
7957;17/12/2023;3;1476;270,00
7958;17/12/2023;3;2229;1.670,30
7959;17/12/2023;3;1413;838,00
7960;17/12/2023;3;576;718,80
7961;17/12/2023;3;832;87,30
7962;17/12/2023;3;2111;313,60
7963;17/12/2023;3;666;776,00
7964;17/12/2023;3;918;120,00
7965;17/12/2023;3;964;214,40
7966;17/12/2023;3;2382;106,70
7967;17/12/2023;3;1171;70,00
7968;17/12/2023;3;2336;1.365,40
7969;17/12/2023;3;1049;114,00
7970;17/12/2023;3;1286;954,60
7971;17/12/2023;3;1476;48,50
7972;17/12/2023;3;1067;436,50
7973;17/12/2023;3;994;2.214,10
